,First Name,Last Name,Birthday,Birthmonth,Birthyear,Course,Phonenumber,Gender,Carrier
1817,name1818,lastname1818,12,August,99,BS Legal Management,0927 335 6538,Male,Globe
1818,name1819,lastname1819,8,July,97,BS IT Entrepreneurship,0927 503 7973,Female,Globe
1819,name1820,lastname1820,8,June,98,BS Legal Management,0918 138 7589,Female,Smart
1820,name1821,lastname1821,5,May,00,BS Management Engineering,0918 688 3340,Female,Smart
1821,name1822,lastname1822,7,January,01,BS Legal Management,0918 603 1124,Male,Smart
1822,name1823,lastname1823,9,June,00,BS Management,0927 800 2625,Male,Globe
1823,name1824,lastname1824,21,April,97,BS Comtech,0918 749 9483,Male,Smart
1824,name1825,lastname1825,16,December,00,BS Management Engineering,0918 125 9294,Female,Smart
1825,name1826,lastname1826,12,March,01,BS Management Engineering,0918 614 3280,Male,Smart
1826,name1827,lastname1827,16,December,97,BS Management Engineering,0918 511 9530,Male,Smart
1827,name1828,lastname1828,3,April,97,BS Management,0917 916 9573,Female,Globe
1828,name1829,lastname1829,15,June,99,BS Legal Management,0917 277 2479,Male,Globe
1829,name1830,lastname1830,15,November,99,BS Management Engineering,0918 197 5144,Male,Smart
1830,name1831,lastname1831,8,March,99,BS Legal Management,0927 527 3732,Female,Globe
1831,name1832,lastname1832,8,June,01,BS IT Entrepreneurship,0917 156 3760,Male,Globe
1832,name1833,lastname1833,18,April,99,BS Management Engineering,0917 511 2707,Female,Globe
1833,name1834,lastname1834,9,September,99,BS Management Engineering,0917 816 7465,Male,Globe
1834,name1835,lastname1835,3,September,00,BS Legal Management,0917 470 1638,Male,Globe
1835,name1836,lastname1836,24,June,99,BS Management,0917 756 5799,Male,Globe
1836,name1837,lastname1837,10,January,98,BS IT Entrepreneurship,0917 454 3754,Male,Globe
1837,name1838,lastname1838,2,December,00,BS Comtech,0917 291 7417,Male,Globe
1838,name1839,lastname1839,8,August,00,BS Management Engineering,0917 649 8594,Male,Globe
1839,name1840,lastname1840,24,June,99,BS Legal Management,0918 663 4717,Female,Smart
1840,name1841,lastname1841,14,June,99,BS Comtech,0918 719 9417,Male,Smart
1841,name1842,lastname1842,11,May,97,BS Management Engineering,0918 841 9875,Female,Smart
1842,name1843,lastname1843,14,July,98,BS Management Engineering,0917 359 8152,Male,Globe
1843,name1844,lastname1844,5,February,97,BS IT Entrepreneurship,0918 281 9072,Male,Smart
1844,name1845,lastname1845,24,March,99,BS Legal Management,0917 461 4220,Male,Globe
1845,name1846,lastname1846,14,November,99,BS Management,0917 548 9682,Male,Globe
1846,name1847,lastname1847,28,April,97,BS IT Entrepreneurship,0917 307 2088,Female,Globe
1847,name1848,lastname1848,28,May,97,BS Legal Management,0918 941 3734,Female,Smart
1848,name1849,lastname1849,11,August,98,BS Comtech,0917 392 1576,Male,Globe
1849,name1850,lastname1850,19,July,99,BS Comtech,0918 834 1480,Male,Smart
1850,name1851,lastname1851,16,July,00,BS IT Entrepreneurship,0927 201 4051,Male,Globe
1851,name1852,lastname1852,27,August,99,BS Management,0927 352 4021,Female,Globe
1852,name1853,lastname1853,21,June,99,BS Management Engineering,0927 641 8370,Female,Globe
1853,name1854,lastname1854,15,April,00,BS Management Engineering,0917 826 2659,Male,Globe
1854,name1855,lastname1855,21,September,99,BS Management Engineering,0927 525 7061,Female,Globe
1855,name1856,lastname1856,1,May,01,BS Management Engineering,0917 179 1652,Female,Globe
1856,name1857,lastname1857,11,October,97,BS Management Engineering,0918 486 8426,Male,Smart
1857,name1858,lastname1858,11,August,98,BS IT Entrepreneurship,0917 577 2728,Female,Globe
1858,name1859,lastname1859,13,November,97,BS Legal Management,0917 625 9405,Female,Globe
1859,name1860,lastname1860,10,August,98,BS Management,0918 644 9525,Female,Smart
1860,name1861,lastname1861,27,April,97,BS Comtech,0918 369 2095,Female,Smart
1861,name1862,lastname1862,16,July,97,BS Management Engineering,0917 128 2945,Male,Globe
1862,name1863,lastname1863,11,November,97,BS Management Engineering,0917 893 8398,Male,Globe
1863,name1864,lastname1864,8,July,98,BS Comtech,0927 739 2312,Female,Globe
1864,name1865,lastname1865,8,May,97,BS Legal Management,0918 707 6368,Female,Smart
1865,name1866,lastname1866,25,January,97,BS IT Entrepreneurship,0917 111 5040,Male,Globe
1866,name1867,lastname1867,8,October,99,BS Management Engineering,0918 140 5189,Male,Smart
1867,name1868,lastname1868,10,November,01,BS Management Engineering,0927 334 1585,Male,Globe
1868,name1869,lastname1869,5,August,98,BS Management Engineering,0927 304 5890,Female,Globe
1869,name1870,lastname1870,1,April,98,BS Legal Management,0927 564 3320,Male,Globe
1870,name1871,lastname1871,12,November,97,BS Management,0918 547 2499,Female,Smart
1871,name1872,lastname1872,17,January,99,BS Management,0918 129 6071,Male,Smart
1872,name1873,lastname1873,9,February,00,BS IT Entrepreneurship,0927 737 4858,Female,Globe
1873,name1874,lastname1874,23,November,00,BS IT Entrepreneurship,0917 199 2397,Female,Globe
1874,name1875,lastname1875,13,May,97,BS IT Entrepreneurship,0917 136 2386,Male,Globe
1875,name1876,lastname1876,10,March,98,BS Legal Management,0917 808 6501,Male,Globe
1876,name1877,lastname1877,7,November,97,BS Legal Management,0927 728 9251,Female,Globe
1877,name1878,lastname1878,17,January,99,BS IT Entrepreneurship,0927 814 4698,Male,Globe
1878,name1879,lastname1879,25,June,99,BS IT Entrepreneurship,0918 179 6493,Female,Smart
1879,name1880,lastname1880,27,January,97,BS Management Engineering,0918 845 3785,Male,Smart
1880,name1881,lastname1881,15,December,97,BS IT Entrepreneurship,0918 240 8941,Female,Smart
1881,name1882,lastname1882,20,September,99,BS Management Engineering,0927 674 7923,Female,Globe
1882,name1883,lastname1883,18,August,97,BS Legal Management,0918 360 7086,Female,Smart
1883,name1884,lastname1884,23,November,98,BS Legal Management,0927 416 7864,Female,Globe
1884,name1885,lastname1885,28,March,99,BS Management,0927 698 1510,Female,Globe
1885,name1886,lastname1886,19,December,97,BS Management Engineering,0918 928 8697,Male,Smart
1886,name1887,lastname1887,26,December,98,BS Legal Management,0917 458 5958,Female,Globe
1887,name1888,lastname1888,6,January,97,BS IT Entrepreneurship,0927 145 2468,Female,Globe
1888,name1889,lastname1889,5,January,00,BS IT Entrepreneurship,0927 551 5106,Male,Globe
1889,name1890,lastname1890,5,July,99,BS Comtech,0917 376 8469,Male,Globe
1890,name1891,lastname1891,25,July,97,BS Legal Management,0927 627 1082,Female,Globe
1891,name1892,lastname1892,14,May,99,BS Management,0917 351 6483,Female,Globe
1892,name1893,lastname1893,6,April,01,BS Legal Management,0918 976 7172,Female,Smart
1893,name1894,lastname1894,9,July,97,BS Management Engineering,0927 317 4456,Female,Globe
1894,name1895,lastname1895,24,August,01,BS Comtech,0917 951 6149,Male,Globe
1895,name1896,lastname1896,18,September,97,BS Comtech,0918 437 4382,Male,Smart
1896,name1897,lastname1897,20,March,00,BS IT Entrepreneurship,0918 674 6011,Female,Smart
1897,name1898,lastname1898,13,November,01,BS IT Entrepreneurship,0917 980 9361,Female,Globe
1898,name1899,lastname1899,16,November,97,BS Legal Management,0917 343 4749,Male,Globe
1899,name1900,lastname1900,21,December,00,BS Management Engineering,0918 782 7408,Female,Smart
1900,name1901,lastname1901,19,December,01,BS IT Entrepreneurship,0927 687 3457,Male,Globe
1901,name1902,lastname1902,24,June,97,BS Management Engineering,0927 565 8788,Male,Globe
1902,name1903,lastname1903,25,July,98,BS Comtech,0917 773 3531,Female,Globe
1903,name1904,lastname1904,18,February,98,BS Comtech,0918 177 9665,Female,Smart
1904,name1905,lastname1905,12,June,01,BS Legal Management,0917 647 6297,Female,Globe
1905,name1906,lastname1906,1,September,97,BS Legal Management,0918 604 5243,Female,Smart
1906,name1907,lastname1907,10,June,97,BS Management,0927 665 4368,Female,Globe
1907,name1908,lastname1908,6,October,98,BS Management Engineering,0927 898 7426,Female,Globe
1908,name1909,lastname1909,24,December,97,BS Legal Management,0918 415 4885,Female,Smart
1909,name1910,lastname1910,18,August,00,BS Management Engineering,0927 216 9011,Male,Globe
1910,name1911,lastname1911,21,August,00,BS IT Entrepreneurship,0918 172 3043,Female,Smart
1911,name1912,lastname1912,6,October,98,BS Management Engineering,0917 647 9327,Female,Globe
1912,name1913,lastname1913,20,May,99,BS Management Engineering,0927 586 8024,Male,Globe
1913,name1914,lastname1914,20,February,01,BS IT Entrepreneurship,0917 681 6487,Male,Globe
1914,name1915,lastname1915,21,April,00,BS Management,0917 797 8859,Female,Globe
1915,name1916,lastname1916,22,January,98,BS Management Engineering,0918 600 7693,Male,Smart
1916,name1917,lastname1917,19,April,97,BS IT Entrepreneurship,0927 623 6877,Male,Globe
1917,name1918,lastname1918,9,February,00,BS Management,0917 883 9174,Male,Globe
1918,name1919,lastname1919,11,October,99,BS Management,0918 989 8988,Male,Smart
1919,name1920,lastname1920,5,October,98,BS Management,0927 500 4106,Male,Globe
1920,name1921,lastname1921,19,January,99,BS Comtech,0918 458 7218,Male,Smart
1921,name1922,lastname1922,8,August,00,BS Management Engineering,0927 910 2396,Male,Globe
1922,name1923,lastname1923,14,July,99,BS Legal Management,0917 408 9751,Female,Globe
1923,name1924,lastname1924,15,January,98,BS Legal Management,0917 120 2048,Male,Globe
1924,name1925,lastname1925,16,December,00,BS Comtech,0927 995 4819,Female,Globe
1925,name1926,lastname1926,19,January,00,BS Comtech,0917 776 8672,Female,Globe
1926,name1927,lastname1927,23,December,97,BS Comtech,0927 711 8774,Female,Globe
1927,name1928,lastname1928,23,September,01,BS Management Engineering,0918 176 1631,Female,Smart
1928,name1929,lastname1929,21,September,01,BS Legal Management,0918 886 7599,Male,Smart
1929,name1930,lastname1930,26,March,97,BS Management,0927 525 4868,Male,Globe
1930,name1931,lastname1931,6,March,98,BS Legal Management,0927 841 2882,Male,Globe
1931,name1932,lastname1932,1,May,99,BS Management Engineering,0918 846 6659,Female,Smart
1932,name1933,lastname1933,3,July,97,BS Management Engineering,0918 792 6368,Male,Smart
1933,name1934,lastname1934,16,March,99,BS Legal Management,0918 967 8450,Male,Smart
1934,name1935,lastname1935,14,May,99,BS Management,0927 755 4178,Female,Globe
1935,name1936,lastname1936,26,September,97,BS Management Engineering,0917 380 8802,Female,Globe
1936,name1937,lastname1937,8,July,99,BS Management,0927 360 5747,Female,Globe
1937,name1938,lastname1938,7,November,00,BS Management Engineering,0918 206 1778,Female,Smart
1938,name1939,lastname1939,27,September,98,BS Management Engineering,0927 130 2847,Male,Globe
1939,name1940,lastname1940,6,October,99,BS Comtech,0917 473 8945,Female,Globe
1940,name1941,lastname1941,8,August,98,BS IT Entrepreneurship,0918 486 3597,Female,Smart
1941,name1942,lastname1942,20,November,97,BS Legal Management,0927 413 7382,Male,Globe
1942,name1943,lastname1943,26,September,98,BS Management Engineering,0918 855 7910,Male,Smart
1943,name1944,lastname1944,24,January,99,BS Management,0927 616 9138,Female,Globe
1944,name1945,lastname1945,20,September,98,BS Management,0918 467 4634,Male,Smart
1945,name1946,lastname1946,21,December,99,BS Management,0927 357 7894,Female,Globe
1946,name1947,lastname1947,18,January,99,BS Legal Management,0927 276 9126,Female,Globe
1947,name1948,lastname1948,16,January,97,BS Management Engineering,0927 797 9938,Male,Globe
1948,name1949,lastname1949,6,October,99,BS Legal Management,0917 929 6626,Male,Globe
1949,name1950,lastname1950,20,May,99,BS Management Engineering,0918 501 2731,Male,Smart
1950,name1951,lastname1951,10,December,98,BS Legal Management,0927 217 8950,Male,Globe
1951,name1952,lastname1952,15,February,00,BS Legal Management,0917 251 2670,Female,Globe
1952,name1953,lastname1953,11,January,97,BS IT Entrepreneurship,0917 295 3430,Male,Globe
1953,name1954,lastname1954,1,April,98,BS Management,0918 128 1504,Male,Smart
1954,name1955,lastname1955,14,June,97,BS IT Entrepreneurship,0917 988 1124,Female,Globe
1955,name1956,lastname1956,3,December,01,BS Management,0918 290 9663,Female,Smart
1956,name1957,lastname1957,11,August,99,BS Management Engineering,0927 328 8199,Male,Globe
1957,name1958,lastname1958,1,December,01,BS Management Engineering,0918 828 2295,Male,Smart
1958,name1959,lastname1959,26,September,98,BS Management,0918 505 9307,Female,Smart
1959,name1960,lastname1960,14,May,00,BS Management Engineering,0927 475 9587,Male,Globe
1960,name1961,lastname1961,25,June,97,BS Management Engineering,0927 174 2703,Female,Globe
1961,name1962,lastname1962,15,March,97,BS Management,0917 616 5146,Male,Globe
1962,name1963,lastname1963,18,December,98,BS Management Engineering,0917 329 4801,Female,Globe
1963,name1964,lastname1964,21,November,99,BS Management Engineering,0917 325 9556,Female,Globe
1964,name1965,lastname1965,12,December,97,BS Management,0927 100 2511,Male,Globe
1965,name1966,lastname1966,4,February,99,BS Comtech,0917 215 6408,Female,Globe
1966,name1967,lastname1967,9,January,97,BS Legal Management,0917 436 1207,Male,Globe
1967,name1968,lastname1968,22,March,97,BS IT Entrepreneurship,0917 465 7876,Female,Globe
1968,name1969,lastname1969,2,October,98,BS Management Engineering,0918 964 1775,Female,Smart
1969,name1970,lastname1970,17,December,97,BS Legal Management,0917 168 9870,Female,Globe
1970,name1971,lastname1971,5,November,00,BS Management,0918 829 7683,Female,Smart
1971,name1972,lastname1972,9,February,97,BS Management Engineering,0927 603 5096,Female,Globe
1972,name1973,lastname1973,27,January,00,BS Management,0927 731 3323,Female,Globe
1973,name1974,lastname1974,28,September,99,BS Legal Management,0927 496 5071,Female,Globe
1974,name1975,lastname1975,28,January,98,BS Management Engineering,0917 380 1407,Male,Globe
1975,name1976,lastname1976,28,January,97,BS Management,0917 462 5215,Female,Globe
1976,name1977,lastname1977,12,September,97,BS Legal Management,0918 327 3825,Male,Smart
1977,name1978,lastname1978,24,January,99,BS IT Entrepreneurship,0918 260 1423,Female,Smart
1978,name1979,lastname1979,27,September,98,BS IT Entrepreneurship,0927 222 8176,Female,Globe
1979,name1980,lastname1980,17,October,97,BS Management,0917 431 9325,Male,Globe
1980,name1981,lastname1981,26,January,97,BS IT Entrepreneurship,0917 675 3677,Female,Globe
1981,name1982,lastname1982,22,September,97,BS Management,0927 749 8562,Male,Globe
1982,name1983,lastname1983,2,April,97,BS IT Entrepreneurship,0917 466 8755,Male,Globe
1983,name1984,lastname1984,22,September,98,BS Comtech,0927 277 4242,Male,Globe
1984,name1985,lastname1985,19,December,98,BS Management,0917 257 9388,Male,Globe
1985,name1986,lastname1986,5,October,97,BS Management,0917 140 6709,Female,Globe
1986,name1987,lastname1987,2,July,98,BS Legal Management,0927 946 8272,Male,Globe
1987,name1988,lastname1988,26,October,01,BS Management,0917 904 6049,Female,Globe
1988,name1989,lastname1989,10,January,98,BS IT Entrepreneurship,0918 764 3612,Female,Smart
1989,name1990,lastname1990,9,September,99,BS Management,0918 723 2886,Female,Smart
1990,name1991,lastname1991,22,October,97,BS Comtech,0918 303 3829,Female,Smart
1991,name1992,lastname1992,26,February,01,BS IT Entrepreneurship,0927 169 7384,Male,Globe
1992,name1993,lastname1993,8,June,00,BS Management Engineering,0917 812 5088,Female,Globe
1993,name1994,lastname1994,6,March,98,BS Management Engineering,0927 242 4120,Male,Globe
1994,name1995,lastname1995,13,March,00,BS Comtech,0917 305 9747,Female,Globe
1995,name1996,lastname1996,8,November,00,BS Management Engineering,0927 503 8538,Male,Globe
1996,name1997,lastname1997,1,July,00,BS Comtech,0918 271 5534,Male,Smart
1997,name1998,lastname1998,21,May,97,BS Comtech,0927 412 9263,Female,Globe
1998,name1999,lastname1999,28,December,98,BS IT Entrepreneurship,0918 891 7548,Female,Smart
1999,name2000,lastname2000,9,April,98,BS Comtech,0918 476 3872,Male,Smart
2000,name2001,lastname2001,3,August,99,BS Management Engineering,0927 298 5300,Male,Globe
2001,name2002,lastname2002,11,December,98,BS Comtech,0927 223 5706,Female,Globe
2002,name2003,lastname2003,24,January,98,BS Management,0918 494 4620,Male,Smart
2003,name2004,lastname2004,2,June,99,BS Management Engineering,0917 935 7445,Male,Globe
2004,name2005,lastname2005,18,December,00,BS IT Entrepreneurship,0927 488 3954,Male,Globe
2005,name2006,lastname2006,21,August,01,BS IT Entrepreneurship,0917 437 8924,Female,Globe
2006,name2007,lastname2007,28,July,01,BS Legal Management,0917 716 7562,Female,Globe
2007,name2008,lastname2008,7,January,99,BS Management,0917 680 8395,Female,Globe
2008,name2009,lastname2009,6,July,97,BS Management Engineering,0927 361 3637,Male,Globe
2009,name2010,lastname2010,22,February,98,BS Management Engineering,0918 707 8523,Male,Smart
2010,name2011,lastname2011,1,January,98,BS IT Entrepreneurship,0918 623 2531,Male,Smart
2011,name2012,lastname2012,14,September,00,BS Management,0917 220 5027,Female,Globe
